Slime ID,Wave Number,Fitness Pool,Min Path Distance To Sheep,Total Path Distance,Sheep Distance Fitness,Alive Time Fitness,Percentage Of Path Completed Fitness,Average Lifetime Fitness,Parent One,Parent Two,Main Type,Secondary Type,Main Resistance Gene,Main Resistance Trait,Secondary Resistance Gene,Secondary Resistance Trait,Tower Attraction Gene,Tower Attraction Trait,Slime Optimal Distance Gene,Slime Optimal Distance Trait,Speed Gene,Speed Trait,Turn Rate Gene,Turn Rate Trait,Time Alive After Increased Alignment Strength,Offspring Count
8,3,0,7.340765,7.340765,5994.654,3.402823E+38,0,16.66642,79,209,Basic,Basic,0.55,0.55,0.35,0.35,6.161439,9.127613,-7.725604,0.01044886,3.299376,3.831092,0.3578543,0.3449492,0,7
9,3,0,34.55117,34.55117,1406.423,3.402823E+38,0,6.618709,112,130,Basic,Basic,0.55,0.55,0.35,0.35,-0.08797515,2.430638,-3.436428,0.08852058,5.820949,5.404964,1.45417,0.4096006,0,0
10,3,0,33.22309,33.22309,1461.002,3.402823E+38,0,10.66229,104,154,Basic,Basic,0.55,0.55,0.35,0.35,3.250329,4.127797,-2.202627,0.1628145,2.204108,3.281916,-2.724383,0.2217864,0,0
11,3,0,14.58121,14.58121,3208.994,3.402823E+38,0,6.884519,262,256,Basic,Basic,0.55,0.55,0.35,0.35,-3.146051,2.094615,-0.8727443,0.3117789,7.578674,6.684298,-2.607224,0.2251678,0,1
12,3,0,30.04075,30.04075,1610.786,3.402823E+38,0,14.40061,21,99,Laser,Basic,0.55,0.55,0.35,0.35,5.291143,7.128683,-2.608839,0.1332867,0.5281134,2.605319,-0.0663457,0.3231976,0,1
13,3,0,6.429827,6.429827,6729.632,3.402823E+38,0,20.27594,50,184,Blaster,Basic,0.55,0.55,0.35,0.35,-0.2083736,2.405887,-2.86912,0.1172126,0.2727077,2.518587,-3.115757,0.2110986,0,8
14,3,0,14.41952,14.41952,3242.644,3.402823E+38,0,17.4078,19,208,Blaster,Basic,0.55,0.55,0.35,0.35,-1.69863,2.194321,-1.558624,0.2232845,0.1165133,2.467544,2.254525,0.4650058,0,1
15,3,0,34.61328,34.61328,1403.971,3.402823E+38,0,13.28569,78,275,Basic,Basic,0.55,0.55,0.35,0.35,1.846352,3.101836,0.0511262,0.4859418,0.1344519,2.47333,0.1929352,0.3362857,0,0
16,3,0,34.88942,34.88942,1393.168,3.402823E+38,0,30.47793,50,227,Basic,Shock,0.55,0.55,0.35,0.35,-4.25985,2.0543,4.398464,3.098612,-0.4530259,2.29378,-0.6761526,0.2948745,0,0
17,3,0,17.669,17.669,2678.237,3.402823E+38,0,10.56603,99,25,Blaster,Basic,0.55,0.55,0.35,0.35,3.250329,4.127797,-2.214254,0.161886,3.991379,4.222215,-0.0663457,0.3231976,0,1
18,3,0,16.55398,16.55398,2848.357,3.402823E+38,0,20.74318,247,264,Basic,Basic,0.55,0.55,0.35,0.35,2.689394,3.641573,-2.832661,0.1193433,-1.625966,1.992148,2.166726,0.4585768,0,0
19,3,0,33.19645,33.19645,1462.14,3.402823E+38,0,11.13089,274,277,Basic,Shock,0.55,0.55,0.35,0.35,5.501166,7.570026,-2.681628,0.1285843,1.825999,3.112324,2.919709,0.5165651,0,1
20,3,0,25.9144,25.9144,1857.742,3.402823E+38,0,17.50744,200,94,Laser,Basic,0.55,0.55,0.35,0.35,-0.3123683,2.385639,-3.436428,0.08852058,-2.170254,1.875132,0.6798481,0.3626441,0,1
21,3,0,21.38782,21.38782,2233.357,3.402823E+38,0,14.6577,187,78,Basic,Basic,0.55,0.55,0.35,0.35,-0.3123683,2.385639,-1.785748,0.1997937,0.6879016,2.661685,1.968887,0.4444098,0,1
22,3,0,13.10058,13.10058,3545.953,3.402823E+38,0,17.55395,10,117,Basic,Basic,0.55,0.55,0.35,0.35,-0.7154772,2.316134,-3.087404,0.1052208,0.3557196,2.546328,1.629295,0.4211146,0,1
23,3,0,14.39139,14.39139,3248.569,3.402823E+38,0,11.49094,134,240,Basic,Basic,0.55,0.55,0.35,0.35,-2.254621,2.147438,0.0511262,0.4859418,4.145062,4.313573,2.192514,0.460456,0,1
24,3,0,7.766497,7.766497,5703.533,3.402823E+38,0,22.44707,118,59,Basic,Basic,0.55,0.55,0.35,0.35,2.928428,3.83468,-2.636396,0.1314868,-1.477323,2.026498,1.554916,0.4161833,0,4
25,3,0,18.96669,18.96669,2504.171,3.402823E+38,0,15.70966,80,56,Basic,Basic,0.55,0.55,0.35,0.35,-1.632297,2.200822,-0.9953406,0.293786,1.342134,2.90996,0.789911,0.3689342,0,3
26,3,0,17.37743,17.37743,2720.728,3.402823E+38,0,8.643927,268,99,Blaster,Basic,0.55,0.55,0.35,0.35,0.1536475,2.484865,-2.608839,0.1332867,5.336321,5.072933,-0.0663457,0.3231976,0,2
27,3,0,1.736134,1.736134,18273.96,3.402823E+38,0,8.934793,283,265,Basic,Basic,0.55,0.55,0.35,0.35,0.2075366,2.497843,0.7282813,0.6686594,7.155548,6.369003,3.087642,0.5303804,0,8
28,3,0,16.37395,16.37395,2877.873,3.402823E+38,0,18.08851,224,174,Basic,Basic,0.55,0.55,0.35,0.35,-2.402883,2.136961,-4.150724,0.06210018,-0.2997793,2.338672,-1.247258,0.2712835,0,2
29,3,0,3.137847,3.137847,12083.58,3.402823E+38,0,12.6955,8,266,Basic,Basic,0.55,0.55,0.35,0.35,-1.042758,2.268926,3.434206,2.170575,3.969575,4.209383,6.049309,0.8228398,0,9
30,3,0,8.793453,8.793453,5105.452,3.402823E+38,0,21.30975,83,114,Basic,Ice,0.55,0.55,0.35,0.35,0.63439,2.61338,-1.869659,0.191742,-2.16455,1.87629,1.812993,0.4335562,0,5
31,3,0,15.23361,15.23361,3080.029,3.402823E+38,0,14.503,200,258,Basic,Basic,0.55,0.55,0.35,0.35,-0.3123683,2.385639,1.252615,0.852009,2.20786,3.28365,2.669663,0.4965912,0,1
32,3,0,18.41006,18.41006,2575.984,3.402823E+38,0,15.98485,110,54,Basic,Ice,0.55,0.55,0.35,0.35,-2.306012,2.143719,0.4021073,0.5738114,0.5695339,2.619773,2.149465,0.4573231,0,1
33,3,0,27.21984,27.21984,1771.803,3.402823E+38,0,12.66282,92,113,Basic,Basic,0.55,0.55,0.35,0.35,-3.6381,2.074041,0.711157,0.6633367,1.427775,2.944596,3.193201,0.5392287,0,0
34,3,0,2.245754,2.245754,15404.74,3.402823E+38,0,10.10978,58,254,Basic,Shock,0.55,0.55,0.35,0.35,1.579791,2.969681,0.4723642,0.5931099,6.635096,5.986141,1.346895,0.4027131,0,8
35,3,0,8.095784,8.095784,5497.052,3.402823E+38,0,17.53634,229,98,Basic,Basic,0.55,0.55,0.35,0.35,-0.08797515,2.430638,0.006566959,0.4757444,0.3536656,2.545637,1.45417,0.4096006,0,4
36,3,0,11.08681,11.08681,4136.742,3.402823E+38,0,11.69939,136,83,Basic,Basic,0.55,0.55,0.35,0.35,-0.724502,2.314729,-4.625852,0.04903326,4.145062,4.313573,2.192514,0.460456,0,4
37,3,0,24.50826,24.50826,1960.15,3.402823E+38,0,13.99837,39,299,Basic,Basic,0.55,0.55,0.35,0.35,-1.869016,2.178566,-6.052929,0.02408201,2.051181,3.2121,-2.724383,0.2217864,0,0
38,3,0,12.37564,12.37564,3738.139,3.402823E+38,0,16.8066,162,87,Basic,Basic,0.55,0.55,0.35,0.35,-1.689566,2.195197,-0.8722578,0.3118523,2.435819,3.390891,0.9603178,0.3789206,0,5
39,3,0,20.21852,20.21852,2356.431,3.402823E+38,0,21.33638,268,19,Basic,Basic,0.55,0.55,0.35,0.35,-1.69863,2.194321,-3.088723,0.1051521,-1.461498,2.030218,2.016966,0.4478121,0,0
40,3,0,29.58393,29.58393,1634.846,3.402823E+38,0,15.64541,70,116,Basic,Blaster,0.55,0.55,0.35,0.35,-1.570794,2.207041,1.071126,0.7838919,1.228272,2.864688,4.520157,0.6609987,0,0
41,3,0,9.459067,9.459067,4780.541,3.402823E+38,0,17.67768,13,259,Basic,Basic,0.55,0.55,0.35,0.35,-5.054056,2.03653,-0.329545,0.4051313,0.6879016,2.661685,-0.6694658,0.2951671,0,3
42,3,0,44.07268,44.07268,1109.319,3.402823E+38,0,10.97462,208,232,Basic,Basic,0.55,0.55,0.35,0.35,-3.758501,2.069727,0.7282813,0.6686594,3.208862,3.782435,3.087642,0.5303804,0,0
43,3,0,27.75881,27.75881,1738.598,3.402823E+38,0,16.14042,100,53,Basic,Basic,0.55,0.55,0.35,0.35,-1.720607,2.192214,1.359251,0.8944955,-0.920593,2.164908,-2.428063,0.2305077,0,0
44,3,0,7.888128,7.888128,5625.481,3.402823E+38,0,21.66924,132,247,Basic,Basic,0.55,0.55,0.35,0.35,5.997417,8.71719,-2.412513,0.1468323,0.8818588,2.732327,0.4234488,0.3484695,0,4
45,3,0,19.95949,19.95949,2385.554,3.402823E+38,0,15.11825,50,87,Basic,Basic,0.55,0.55,0.35,0.35,-1.689566,2.195197,-2.322404,0.1534953,0.5927052,2.627907,-2.034937,0.2429715,0,0
46,3,0,16.47853,16.47853,2860.653,3.402823E+38,0,26.24113,262,219,Basic,Basic,0.55,0.55,0.35,0.35,-4.119172,2.058248,1.252615,0.852009,-1.461498,2.030218,-5.050674,0.1700612,0,3
47,3,0,16.39669,16.39669,2874.109,3.402823E+38,0,27.19355,225,94,Laser,Basic,0.55,0.55,0.35,0.35,-0.005803823,2.448376,-3.436428,0.08852058,-2.170254,1.875132,3.534734,0.5687209,0,0
48,3,0,36.52943,36.52943,1332.288,3.402823E+38,0,23.29103,183,210,Laser,Basic,0.55,0.55,0.35,0.35,-2.254621,2.147438,0.711157,0.6633367,-5.812262,1.368131,-1.164602,0.2745312,0,0
49,3,0,33.79184,33.79184,1437.119,3.402823E+38,0,20.89408,68,219,Basic,Basic,0.55,0.55,0.35,0.35,-4.119172,2.058248,-0.4392155,0.3843448,-3.427387,1.651942,-6.155287,0.1536324,0,0
50,3,0,7.880133,7.880133,5630.546,3.402823E+38,0,16.95118,111,79,Basic,Basic,0.55,0.55,0.35,0.35,-4.25985,2.0543,-2.675174,0.1289946,1.721092,3.067064,0.2269866,0.3380527,0,4
51,3,0,36.28575,36.28575,1340.995,3.402823E+38,0,17.12185,55,120,Ice,Basic,0.55,0.55,0.35,0.35,-6.311311,2.019496,2.70527,1.614654,1.825999,3.112324,1.095614,0.3870664,0,0
52,3,0,10.29459,10.29459,4426.898,3.402823E+38,0,10.93461,235,155,Basic,Basic,0.55,0.55,0.35,0.35,1.745914,3.050136,0.0511262,0.4859418,5.720437,5.335144,6.396727,0.8621199,0,2
53,3,0,12.55552,12.55552,3688.534,3.402823E+38,0,15.69799,112,108,Basic,Basic,0.55,0.55,0.35,0.35,-1.689566,2.195197,-0.87568,0.3113358,2.837115,3.588769,4.152926,0.6253961,0,4
54,3,0,15.922,15.922,2954.734,3.402823E+38,0,11.94948,218,212,Basic,Basic,0.55,0.55,0.35,0.35,3.708179,4.617849,1.155965,0.8150908,2.996722,3.670699,1.015575,0.3822241,0,1
55,3,0,13.79934,13.79934,3378.528,3.402823E+38,0,26.03143,274,298,Basic,Basic,0.55,0.55,0.35,0.35,-4.62337,2.045292,-1.34703,0.2475853,-1.659041,1.984649,3.087642,0.5303804,0,3
56,3,0,7.863571,7.863571,5641.067,3.402823E+38,0,14.40851,212,90,Basic,Basic,0.55,0.55,0.35,0.35,-4.823769,2.040981,-1.680573,0.2103545,2.949558,3.646297,0.5984944,0.3580746,0,5
57,3,0,34.27262,34.27262,1417.53,3.402823E+38,0,18.37034,170,72,Basic,Basic,0.55,0.55,0.35,0.35,2.928428,3.83468,0.0511262,0.4859418,-1.308011,2.066934,-2.657592,0.2237035,0,1
58,3,0,2.234999,2.234999,15455.95,3.402823E+38,0,11.90875,104,201,Basic,Basic,0.55,0.55,0.35,0.35,-2.92804,2.105465,0.0511262,0.4859418,7.095283,6.32434,-1.874788,0.2483557,0,12
59,3,0,14.97928,14.97928,3129.053,3.402823E+38,0,21.8979,232,262,Basic,Basic,0.55,0.55,0.35,0.35,-2.09256,2.159802,1.252615,0.852009,0.1629335,2.482557,-0.5241349,0.3016221,0,2
60,3,0,35.80061,35.80061,1358.673,3.402823E+38,0,17.4492,130,50,Basic,Basic,0.55,0.55,0.35,0.35,0.02842838,2.455975,2.876987,1.734306,-0.6632581,2.234352,-3.115757,0.2110986,0,0
61,3,0,21.19533,21.19533,2252.727,3.402823E+38,0,14.78395,78,111,Basic,Blaster,0.55,0.55,0.35,0.35,-4.25985,2.0543,1.091139,0.7911516,1.825999,3.112324,-0.3681829,0.3087575,0,0
62,3,0,33.4802,33.4802,1450.108,3.402823E+38,0,16.85188,239,72,Ice,Basic,0.55,0.55,0.35,0.35,-4.25985,2.0543,0.0511262,0.4859418,-1.308011,2.066934,-2.657592,0.2237035,0,1
63,3,0,28.41227,28.41227,1699.971,3.402823E+38,0,15.24494,99,115,Blaster,Basic,0.55,0.55,0.35,0.35,-3.575424,2.076391,-0.4381264,0.3845461,2.435819,3.390891,-0.2675662,0.3134777,0,0
64,3,0,13.89806,13.89806,3356.142,3.402823E+38,0,19.66746,229,45,Basic,Basic,0.55,0.55,0.35,0.35,-1.632297,2.200822,-0.9953406,0.293786,1.342134,2.90996,0.4871492,0.3519292,0,0
65,3,0,34.38434,34.38434,1413.055,3.402823E+38,0,14.19254,50,110,Basic,Ice,0.55,0.55,0.35,0.35,-7.134063,2.012924,-2.992606,0.1102719,2.051181,3.2121,-0.1068694,0.3212098,0,0
66,3,0,14.00579,14.00579,3332.047,3.402823E+38,0,19.85771,79,97,Basic,Blaster,0.55,0.55,0.35,0.35,1.809886,3.08279,-0.7086388,0.3375401,1.571263,3.003759,-2.305049,0.2342955,0,0
67,3,0,2.022946,2.022946,16540.15,3.402823E+38,0,38.31123,239,53,Basic,Basic,0.55,0.55,0.35,0.35,-1.972725,2.169603,1.359251,0.8944955,-0.920593,2.164908,-2.428063,0.2305077,0,4
68,3,0,35.73743,35.73743,1361.01,3.402823E+38,0,17.79465,34,53,Basic,Basic,0.55,0.55,0.35,0.35,-1.972725,2.169603,-0.4799899,0.3768807,-0.920593,2.164908,-2.428063,0.2305077,0,0
69,3,0,13.12838,13.12838,3538.977,3.402823E+38,0,19.06117,239,252,Basic,Basic,0.55,0.55,0.35,0.35,-0.5695155,2.339743,0.0511262,0.4859418,1.582157,3.008309,0.04887746,0.3289345,0,2
70,3,0,9.517239,9.517239,4754.1,3.402823E+38,0,31.78208,239,227,Basic,Basic,0.55,0.55,0.35,0.35,-4.25985,2.0543,4.398464,3.098612,-0.4530259,2.29378,-0.6761526,0.2948745,0,5
71,3,0,29.66866,29.66866,1630.329,3.402823E+38,0,11.42544,81,118,Basic,Basic,0.55,0.55,0.35,0.35,2.928428,3.83468,-0.9953406,0.293786,3.329382,3.847351,2.166726,0.4585768,0,0
72,3,0,31.58139,31.58139,1534.618,3.402823E+38,0,20.42514,74,264,Basic,Basic,0.55,0.55,0.35,0.35,2.989663,3.887416,-2.832661,0.1193433,-1.625966,1.992148,2.166726,0.4585768,0,1
73,3,0,32.32444,32.32444,1500.4,3.402823E+38,0,14.49724,224,92,Basic,Basic,0.55,0.55,0.35,0.35,-3.6381,2.074041,-0.9953406,0.293786,3.991379,4.222215,0.4871492,0.3519292,0,1
74,3,0,34.24366,34.24366,1418.695,3.402823E+38,0,18.26789,79,237,Basic,Basic,0.55,0.55,0.35,0.35,-0.2876622,2.390357,-1.493904,0.230459,-1.134075,2.109966,-2.89815,0.2169277,0,0
75,3,0,16.09978,16.09978,2924.015,3.402823E+38,0,23.59314,85,110,Basic,Basic,0.55,0.55,0.35,0.35,-2.306012,2.143719,-2.992606,0.1102719,-0.6322103,2.242974,-0.1068694,0.3212098,0,1
76,3,0,7.766625,7.766625,5703.449,3.402823E+38,0,9.97278,13,234,Basic,Basic,0.55,0.55,0.35,0.35,1.938878,3.151604,0.0511262,0.4859418,9.28541,7.955846,-1.498092,0.2617588,0,7
77,3,0,36.20608,36.20608,1343.866,3.402823E+38,0,14.61886,219,198,Basic,Basic,0.55,0.55,0.35,0.35,-0.2289312,2.401803,1.572262,0.9851195,0.8784674,2.73107,-4.955659,0.1716818,0,0
78,3,0,16.71899,16.71899,2821.831,3.402823E+38,0,12.39806,296,266,Basic,Basic,0.55,0.55,0.35,0.35,-1.042758,2.268926,1.662201,1.025783,3.969575,4.209383,6.049309,0.8228398,0,1
79,3,0,18.75075,18.75075,2531.55,3.402823E+38,0,9.045309,147,130,Basic,Basic,0.55,0.55,0.35,0.35,-0.08797515,2.430638,-3.436428,0.08852058,5.820949,5.404964,1.45417,0.4096006,0,0
80,3,0,17.3699,17.3699,2721.844,3.402823E+38,0,19.0516,229,103,Basic,Basic,0.55,0.55,0.35,0.35,-0.1036808,2.427327,-2.214254,0.161886,1.122267,2.82333,2.669663,0.4965912,0,0
81,3,0,28.66913,28.66913,1685.254,3.402823E+38,0,23.62503,35,80,Basic,Basic,0.55,0.55,0.35,0.35,-0.582846,2.337517,-0.7020128,0.3386222,-2.479756,1.814394,3.610747,0.575463,0,1
82,3,0,15.01603,15.01603,3121.873,3.402823E+38,0,7.913813,72,104,Ice,Ice,0.55,0.55,0.35,0.35,-3.119346,2.095882,1.285752,0.865012,7.095283,6.32434,-0.2562389,0.3140149,0,0
83,3,0,14.39003,14.39003,3248.858,3.402823E+38,0,18.77598,71,39,Basic,Basic,0.55,0.55,0.35,0.35,-1.689566,2.195197,-5.005626,0.04058752,1.633533,3.029879,1.336383,0.402045,0,3
84,3,0,15.84168,15.84168,2968.826,3.402823E+38,0,18.59219,205,73,Basic,Basic,0.55,0.55,0.35,0.35,1.607233,2.982552,1.473012,0.9419184,1.869843,3.131469,-0.1182608,0.3206538,0,1
85,3,0,17.32658,17.32658,2728.277,3.402823E+38,0,20.81623,239,270,Basic,Basic,0.55,0.55,0.35,0.35,-3.504575,2.079136,-2.185523,0.1641899,0.4385337,2.574432,-2.668966,0.2233751,0,0
86,3,0,29.74313,29.74313,1626.38,3.402823E+38,0,18.18003,102,294,Ice,Basic,0.55,0.55,0.35,0.35,-1.465851,2.218098,-2.675174,0.1289946,0.8032459,2.703399,0.8454608,0.3721564,0,1
87,3,0,10.01507,10.01507,4539.235,3.402823E+38,0,26.98918,270,182,Basic,Basic,0.55,0.55,0.35,0.35,2.251564,3.336072,-0.9953406,0.293786,1.342134,2.90996,3.195386,0.5394132,0,2
88,3,0,26.07374,26.07374,1846.808,3.402823E+38,0,21.41198,251,225,Acid,Basic,0.55,0.55,0.35,0.35,-0.7850251,2.305462,-5.991134,0.02483582,0.03297329,2.440854,1.447101,0.4091428,0,0
89,3,0,14.7854,14.7854,3167.484,3.402823E+38,0,15.7694,13,106,Shock,Ice,0.55,0.55,0.35,0.35,2.268091,3.346561,-2.675174,0.1289946,3.515407,3.94958,-0.1068694,0.3212098,0,1
90,3,0,9.1948,9.1948,4904.461,3.402823E+38,0,27.51448,155,200,Basic,Acid,0.55,0.55,0.35,0.35,2.159203,3.278859,-1.785748,0.1997937,-1.418637,2.040354,2.669663,0.4965912,0,4
91,3,0,37.66378,37.66378,1293.2,3.402823E+38,0,15.68356,172,73,Basic,Basic,0.55,0.55,0.35,0.35,1.546592,2.954327,1.071126,0.7838919,1.869843,3.131469,-0.1182608,0.3206538,0,0
92,3,0,19.41697,19.41697,2448.944,3.402823E+38,0,10.86694,200,123,Basic,Basic,0.55,0.55,0.35,0.35,-2.668722,2.119996,-0.3054744,0.4098357,6.318617,5.757209,-2.408097,0.2311157,0,1
93,3,0,12.60133,12.60133,3676.11,3.402823E+38,0,25.69701,50,35,Basic,Shock,0.55,0.55,0.35,0.35,0.02842838,2.455975,-3.27954,0.09567499,-0.6632581,2.234352,-3.115757,0.2110986,0,2
94,3,0,9.462852,9.462852,4778.812,3.402823E+38,0,24.83487,128,54,Laser,Basic,0.55,0.55,0.35,0.35,0.441195,2.558162,0.4021073,0.5738114,0.5695339,2.619773,2.149465,0.4573231,0,2
95,3,0,8.297798,8.297798,5377.617,3.402823E+38,0,30.70624,40,217,Basic,Blaster,0.55,0.55,0.35,0.35,4.038095,5.030433,-2.675174,0.1289946,-2.319908,1.845259,3.534734,0.5687209,0,4
96,3,0,17.31241,17.31241,2730.389,3.402823E+38,0,20.092,234,257,Basic,Basic,0.55,0.55,0.35,0.35,-2.87791,2.108131,0.0511262,0.4859418,2.45604,3.400585,3.441138,0.5605079,0,3
97,3,0,12.68714,12.68714,3653.064,3.402823E+38,0,13.99079,256,177,Basic,Laser,0.55,0.55,0.35,0.35,-0.36161,2.376401,-2.202627,0.1628145,4.772629,4.702765,-1.999962,0.2441318,0,2
98,3,0,14.06393,14.06393,3319.187,3.402823E+38,0,12.30232,86,79,Basic,Basic,0.55,0.55,0.35,0.35,2.928428,3.83468,-2.675174,0.1289946,5.844709,5.421538,0.1411074,0.333618,0,5
99,3,0,11.07734,11.07734,4139.986,3.402823E+38,0,27.56653,270,210,Basic,Basic,0.55,0.55,0.35,0.35,-2.254621,2.147438,0.711157,0.6633367,-1.174004,2.099952,-1.164602,0.2745312,0,2
100,3,0,12.87534,12.87534,3603.515,3.402823E+38,0,24.23389,221,268,Basic,Basic,0.55,0.55,0.35,0.35,-3.620104,2.074708,0.6404808,0.6417832,0.6665512,2.654059,-2.408097,0.2311157,0,0
101,3,0,6.718904,6.718904,6477.603,3.402823E+38,0,23.05497,78,87,Basic,Basic,0.55,0.55,0.35,0.35,-1.689566,2.195197,1.065234,0.7817664,2.435819,3.390891,5.684958,0.7825139,0,5
102,3,0,7.461889,7.461889,5908.846,3.402823E+38,0,16.47493,123,248,Blaster,Blaster,0.55,0.55,0.35,0.35,-0.3815287,2.372727,-0.87568,0.3113358,6.318617,5.757209,-2.408097,0.2311157,0,3
103,3,0,13.20448,13.20448,3520.017,3.402823E+38,0,20.26278,110,82,Basic,Basic,0.55,0.55,0.35,0.35,-2.125642,2.157197,-0.5284522,0.3681904,2.051181,3.2121,1.178888,0.3921767,0,1
104,3,0,15.10927,15.10927,3103.804,3.402823E+38,0,14.55079,25,147,Acid,Basic,0.55,0.55,0.35,0.35,0.7641749,2.653429,-2.214254,0.161886,4.666835,4.635395,0.24568,0.3390275,0,2
105,3,0,35.1701,35.1701,1382.357,3.402823E+38,0,25.63462,266,227,Basic,Basic,0.55,0.55,0.35,0.35,-1.042758,2.268926,4.398464,3.098612,-0.4530259,2.29378,-0.6761526,0.2948745,0,0
106,3,0,31.21458,31.21458,1552.092,3.402823E+38,0,19.43965,219,65,Fire,Basic,0.55,0.55,0.35,0.35,-6.142103,2.021215,-1.096272,0.2797321,0.5753711,2.621819,-5.050674,0.1700612,0,0
107,3,0,12.18982,12.18982,3790.803,3.402823E+38,0,21.8053,102,97,Ice,Basic,0.55,0.55,0.35,0.35,1.809886,3.08279,-0.7086388,0.3375401,1.571263,3.003759,0.4871492,0.3519292,0,1
108,3,0,16.96707,16.96707,2782.869,3.402823E+38,0,16.38513,18,20,Basic,Basic,0.55,0.55,0.35,0.35,-1.042758,2.268926,0.7282813,0.6686594,3.969575,4.209383,4.101486,0.620522,0,2
109,3,0,14.60495,14.60495,3204.111,3.402823E+38,0,28.25308,205,59,Blaster,Basic,0.55,0.55,0.35,0.35,1.454298,2.91286,-2.636396,0.1314868,-1.477323,2.026498,0.305249,0.3421567,0,1
110,3,0,7.806132,7.806132,5677.862,3.402823E+38,0,19.03974,40,118,Basic,Basic,0.55,0.55,0.35,0.35,2.928428,3.83468,-1.785748,0.1997937,3.329382,3.847351,2.166726,0.4585768,0,2
111,3,0,10.8022,10.8022,4236.498,3.402823E+38,0,22.81903,264,86,Basic,Acid,0.55,0.55,0.35,0.35,-0.4449885,2.361254,-2.832661,0.1193433,0.4010533,2.561659,2.166726,0.4585768,0,0
112,3,0,11.33536,11.33536,4053.388,3.402823E+38,0,18.02552,258,147,Basic,Basic,0.55,0.55,0.35,0.35,1.642877,2.999513,0.5180844,0.6059936,4.666835,4.635395,0.24568,0.3390275,0,5
113,3,0,12.64579,12.64579,3664.134,3.402823E+38,0,27.04764,234,242,Basic,Laser,0.55,0.55,0.35,0.35,-2.09256,2.159802,1.252615,0.852009,0.2727077,2.518587,1.98035,0.4452186,0,4
114,3,0,15.83305,15.83305,2970.348,3.402823E+38,0,11.9232,209,254,Blaster,Basic,0.55,0.55,0.35,0.35,-1.9071,2.175221,0.4723642,0.5931099,6.879186,6.164847,0.3578543,0.3449492,0,0
115,3,0,24.10956,24.10956,1991.273,3.402823E+38,0,19.716,258,280,Basic,Basic,0.55,0.55,0.35,0.35,0.1564011,2.48552,-1.478605,0.2321876,-0.01858257,2.424592,-0.5392082,0.3009439,0,0
116,3,0,15.31443,15.31443,3064.771,3.402823E+38,0,18.17158,225,249,Laser,Basic,0.55,0.55,0.35,0.35,-0.08797515,2.430638,0.0007206013,0.4744216,3.329382,3.847351,2.011901,0.4474524,0,0
117,3,0,19.65874,19.65874,2420.283,3.402823E+38,0,25.84239,91,53,Basic,Basic,0.55,0.55,0.35,0.35,3.250329,4.127797,2.363205,1.396263,-0.920593,2.164908,-3.490056,0.2017054,0,0
118,3,0,12.74332,12.74332,3638.132,3.402823E+38,0,18.17158,119,248,Blaster,Blaster,0.55,0.55,0.35,0.35,-0.3815287,2.372727,-0.87568,0.3113358,3.245134,3.801863,-2.507469,0.2281154,0,2
119,3,0,20.00091,20.00091,2380.849,3.402823E+38,0,21.61766,253,53,Laser,Basic,0.55,0.55,0.35,0.35,-0.36161,2.376401,1.359251,0.8944955,-0.920593,2.164908,-2.428063,0.2305077,0,0
120,3,0,36.56285,36.56285,1331.102,3.402823E+38,0,26.0198,223,68,Basic,Basic,0.55,0.55,0.35,0.35,4.657948,5.957187,-1.394091,0.2419668,-1.659041,1.984649,-0.5486547,0.30052,0,1
121,3,0,2.844601,2.844601,13005.25,3.402823E+38,0,20.13676,274,132,Basic,Basic,0.55,0.55,0.35,0.35,-1.570794,2.207041,1.318054,0.8778598,5.336321,5.072933,4.520157,0.6609987,0,4
122,3,0,7.862442,7.862442,5641.786,3.402823E+38,0,22.57477,120,262,Basic,Blaster,0.55,0.55,0.35,0.35,-2.09256,2.159802,1.252615,0.852009,1.825999,3.112324,1.98035,0.4452186,0,5
123,3,0,13.36163,13.36163,3481.5,3.402823E+38,0,16.7743,293,74,Basic,Basic,0.55,0.55,0.35,0.35,2.989663,3.887416,-3.780262,0.07464303,4.108112,4.291462,0.6105824,0.3587492,0,1
124,3,0,11.32429,11.32429,4057.028,3.402823E+38,0,18.25702,273,101,Basic,Basic,0.55,0.55,0.35,0.35,-3.116856,2.096001,-0.3054744,0.4098357,4.248524,4.375972,-2.408097,0.2311157,0,2
125,3,0,29.05022,29.05022,1663.881,3.402823E+38,0,16.75546,262,270,Basic,Blaster,0.55,0.55,0.35,0.35,-3.504575,2.079136,-2.185523,0.1641899,2.051181,3.2121,-0.001815371,0.326395,0,0
126,3,0,12.22417,12.22417,3780.957,3.402823E+38,0,18.48739,276,268,Basic,Basic,0.55,0.55,0.35,0.35,-3.620104,2.074708,0.6404808,0.6417832,2.532882,3.437688,2.166726,0.4585768,0,3
127,3,0,37.65329,37.65329,1293.551,3.402823E+38,0,9.454858,92,123,Ice,Basic,0.55,0.55,0.35,0.35,-3.6381,2.074041,-0.3054744,0.4098357,6.318617,5.757209,-1.389988,0.2658034,0,0
128,3,0,19.65476,19.65476,2420.75,3.402823E+38,0,22.22595,208,221,Blaster,Basic,0.55,0.55,0.35,0.35,1.772414,3.063547,-1.558624,0.2232845,0.6665512,2.654059,0.4871492,0.3519292,0,0
