Slime ID, Wave Number, Fitness Pool, Min Path Distance To Sheep, Total Path Distance,Sheep Distance Fitness, Alive Time Fitness, Percentage Of Path Completed Fitness, Average Lifetime Fitness,Parent One, Parent Two, Main Type, Secondary Type,Main Resistance Gene, Main Resistance Trait, Secondary Resistance Gene, Secondary Resistance Trait, Tower Attraction Gene, Tower Attraction Trait, Slime Optimal Distance Gene, Slime Optimal Distance Trait, Speed Gene, Speed Trait, Turn Rate Gene, Turn Rate Trait, Time Alive After Increased Alignment Strength,
79, 2, 0, 123.4568, 123.4568, 401.7458, 3.402823E+38, 0, 29.99561, 59,35,Basic,Basic,0.55,0.55,0.35,0.35,-0.08643682,2.430964,1.07512,0.7853357,-2.53808,1.803395,0.102344,0.3316396,0,
80, 2, 0, 129.4048, 129.4048, 383.4216, 3.402823E+38, 0, 26.65262, 94,103,Fire,Basic,0.55,0.55,0.35,0.35,-0.1874513,2.410086,-0.9377338,0.3021117,-0.1115835,2.39566,-1.905169,0.2473203,0,
81, 2, 0, 130.5264, 130.5264, 380.1517, 3.402823E+38, 0, 20.13704, 245,109,Basic,Basic,0.55,0.55,0.35,0.35,-1.054196,2.267409,1.685557,1.036583,0.8361466,2.715456,0.9719312,0.3796122,0,
82, 2, 0, 121.2915, 121.2915, 408.8592, 3.402823E+38, 0, 27.81707, 129,54,Basic,Basic,0.55,0.55,0.35,0.35,-4.157841,2.057135,0.7388303,0.671958,0.44486,2.576597,0.565552,0.3562433,0,
83, 2, 0, 121.0816, 121.0816, 409.5622, 3.402823E+38, 0, 27.1193, 92,69,Basic,Basic,0.55,0.55,0.35,0.35,5.213171,6.971581,1.400736,0.9115344,-0.1115835,2.39566,0.5066715,0.3529976,0,
84, 2, 0, 130.975, 130.975, 378.8596, 3.402823E+38, 0, 26.39906, 192,66,Basic,Basic,0.55,0.55,0.35,0.35,-0.1697591,2.413669,-6.4847,0.01941502,-2.50868,1.808922,2.226622,0.4629531,0,
85, 2, 0, 119.204, 119.204, 415.9595, 3.402823E+38, 0, 34.28884, 42,16,Ice,Basic,0.55,0.55,0.35,0.35,1.337553,2.862886,-2.772669,0.1229327,-3.012076,1.718997,2.756133,0.5034177,0,
86, 2, 0, 129.7291, 129.7291, 382.4703, 3.402823E+38, 0, 20.68037, 151,32,Basic,Basic,0.55,0.55,0.35,0.35,-2.780481,2.113504,0.8738623,0.715534,0.6269093,2.639977,-0.7984923,0.2895902,0,
87, 2, 0, 124.3275, 124.3275, 398.9548, 3.402823E+38, 0, 27.4901, 122,108,Basic,Basic,0.55,0.55,0.35,0.35,-0.2461394,2.398416,-2.394629,0.1481317,-1.283397,2.072931,1.51669,0.4136725,0,
88, 2, 0, 123.1041, 123.1041, 402.8875, 3.402823E+38, 0, 18.87113, 169,117,Basic,Basic,0.55,0.55,0.35,0.35,0.21206,2.498948,1.232968,0.8443837,2.785668,3.562751,3.193533,0.5392567,0,
89, 2, 0, 120.8632, 120.8632, 410.2962, 3.402823E+38, 0, 29.68696, 123,48,Basic,Ice,0.55,0.55,0.35,0.35,5.202932,6.951222,-1.491906,0.230684,-1.663539,1.983633,1.684237,0.4247965,0,
90, 2, 0, 129.0601, 129.0601, 384.4377, 3.402823E+38, 0, 12.49017, 265,75,Basic,Basic,0.55,0.55,0.35,0.35,-2.126878,2.157101,1.760013,1.071687,4.449233,4.499037,-0.6801088,0.2947016,0,
91, 2, 0, 123.4671, 123.4671, 401.7125, 3.402823E+38, 0, 21.69296, 92,50,Basic,Basic,0.55,0.55,0.35,0.35,-3.643823,2.07383,-6.534188,0.01894141,1.970024,3.175726,1.957732,0.4436241,0,
92, 2, 0, 128.4094, 128.4094, 386.3707, 3.402823E+38, 0, 29.48391, 50,110,Basic,Basic,0.55,0.55,0.35,0.35,-0.2461394,2.398416,-2.394629,0.1481317,-2.857197,1.745618,-0.7472972,0.2917859,0,
93, 2, 0, 130.7121, 130.7121, 379.6158, 3.402823E+38, 0, 25.96179, 53,201,Basic,Basic,0.55,0.55,0.35,0.35,0.6389718,2.614752,-4.225337,0.05983975,-1.283397,2.072931,-0.2238967,0.3155552,0,
94, 2, 0, 123.415, 123.415, 401.8807, 3.402823E+38, 0, 24.17409, 33,135,Shock,Basic,0.55,0.55,0.35,0.35,-1.702444,2.193954,0.8699764,0.7142444,0.2588519,2.513999,3.471112,0.5631275,0,
95, 2, 0, 119.2799, 119.2799, 415.6971, 3.402823E+38, 0, 28.25078, 274,63,Shock,Ice,0.55,0.55,0.35,0.35,1.381611,2.881428,0.1083221,0.4993355,-0.515475,2.275869,-1.38888,0.2658453,0,
96, 2, 0, 129.7472, 129.7472, 382.4174, 3.402823E+38, 0, 22.21603, 48,33,Basic,Shock,0.55,0.55,0.35,0.35,1.514,2.939481,0.8699764,0.7142444,1.466949,2.960607,-0.7941301,0.2897765,0,
97, 2, 0, 130.0078, 130.0078, 381.6568, 3.402823E+38, 0, 28.89587, 201,55,Basic,Basic,0.55,0.55,0.35,0.35,7.108857,11.76035,0.7747055,0.6832889,0.6269093,2.639977,-0.7984923,0.2895902,0,
98, 2, 0, 120.1017, 120.1017, 412.8761, 3.402823E+38, 0, 27.78972, 266,70,Basic,Basic,0.55,0.55,0.35,0.35,1.336779,2.862563,-3.074293,0.1059055,-0.1671611,2.378615,3.364526,0.5538586,0,
99, 2, 0, 119.7594, 119.7594, 414.0464, 3.402823E+38, 0, 27.55249, 64,108,Basic,Basic,0.55,0.55,0.35,0.35,-0.2461394,2.398416,-2.394629,0.1481317,-1.283397,2.072931,2.262539,0.4655969,0,
100, 2, 0, 128.0814, 128.0814, 387.3524, 3.402823E+38, 0, 22.97907, 268,170,Basic,Fire,0.55,0.55,0.35,0.35,-0.7580522,2.309558,3.663325,2.371557,0.1928134,2.492291,-1.064717,0.2785297,0,
101, 2, 0, 119.4653, 119.4653, 415.0572, 3.402823E+38, 0, 25.36014, 125,260,Basic,Basic,0.55,0.55,0.35,0.35,1.105907,2.771427,-0.149718,0.441563,0.0681783,2.45205,0.7674122,0.3676383,0,
102, 2, 0, 118.012, 118.012, 420.1258, 3.402823E+38, 0, 27.84582, 180,32,Basic,Basic,0.55,0.55,0.35,0.35,0.5755367,2.596018,0.7747055,0.6832889,0.6269093,2.639977,-0.7984923,0.2895902,0,
103, 2, 0, 126.4917, 126.4917, 392.1823, 3.402823E+38, 0, 17.6313, 63,119,Basic,Basic,0.55,0.55,0.35,0.35,-0.2504105,2.39758,0.7943249,0.6895603,3.724123,4.06719,-1.090127,0.2775048,0,
104, 2, 0, 129.1751, 129.1751, 384.098, 3.402823E+38, 0, 24.5729, 33,238,Basic,Basic,0.55,0.55,0.35,0.35,-1.288592,2.238118,-3.94553,0.06876367,-0.4925318,2.282424,-0.636842,0.2966,0,
105, 2, 0, 126.4654, 126.4654, 392.2633, 3.402823E+38, 0, 32.16825, 58,69,Shock,Basic,0.55,0.55,0.35,0.35,5.202932,6.951222,1.400736,0.9115344,-0.1115835,2.39566,0.5066715,0.3529976,0,
106, 2, 0, 125.1968, 125.1968, 396.2066, 3.402823E+38, 0, 22.62101, 125,212,Basic,Basic,0.55,0.55,0.35,0.35,-1.054196,2.267409,1.685557,1.036583,0.8361466,2.715456,-0.215695,0.3159474,0,
107, 2, 0, 118.996, 118.996, 416.6805, 3.402823E+38, 0, 23.10159, 36,65,Basic,Laser,0.55,0.55,0.35,0.35,-0.5555803,2.342086,-1.570251,0.2220189,1.131319,2.826832,-0.4768692,0.3037617,0,
108, 2, 0, 129.3044, 129.3044, 383.717, 3.402823E+38, 0, 14.61443, 108,274,Acid,Basic,0.55,0.55,0.35,0.35,0.05655783,2.462314,1.206841,0.8343392,4.421713,4.482008,1.123586,0.3887747,0,
109, 2, 0, 122.6037, 122.6037, 404.5186, 3.402823E+38, 0, 36.58538, 175,51,Basic,Basic,0.55,0.55,0.35,0.35,-0.181297,2.411329,0.580067,0.6238782,-4.521544,1.502454,-3.487438,0.2017684,0,
110, 2, 0, 130.959, 130.959, 378.9054, 3.402823E+38, 0, 26.79959, 107,66,Ice,Ice,0.55,0.55,0.35,0.35,-0.1697591,2.413669,-2.761503,0.1236124,-1.43703,2.035993,2.226622,0.4629531,0,
111, 2, 0, 121.959, 121.959, 406.6396, 3.402823E+38, 0, 19.43502, 263,102,Basic,Basic,0.55,0.55,0.35,0.35,-0.4921241,2.352958,-2.394629,0.1481317,3.239722,3.798958,-0.05272865,0.323869,0,
112, 2, 0, 131.0031, 131.0031, 378.7789, 3.402823E+38, 0, 26.43198, 34,200,Basic,Basic,0.55,0.55,0.35,0.35,-1.516852,2.212653,0.4645161,0.5909244,-2.341181,1.84109,-1.680701,0.2551295,0,
113, 2, 0, 126.9237, 126.9237, 390.858, 3.402823E+38, 0, 21.94216, 50,32,Basic,Basic,0.55,0.55,0.35,0.35,0.5755367,2.596018,0.7747055,0.6832889,0.6269093,2.639977,1.957732,0.4436241,0,
114, 2, 0, 129.3964, 129.3964, 383.446, 3.402823E+38, 0, 19.5641, 187,58,Basic,Basic,0.55,0.55,0.35,0.35,0.3806015,2.541866,-0.01210329,0.4715323,0.7512634,2.684493,-1.334724,0.2679062,0,
115, 2, 0, 117.9493, 117.9493, 420.3471, 3.402823E+38, 0, 20.15501, 189,70,Fire,Acid,0.55,0.55,0.35,0.35,1.336779,2.862563,-0.3944249,0.3927076,4.449233,4.499037,3.201876,0.5399614,0,
116, 2, 0, 131.0052, 131.0052, 378.7731, 3.402823E+38, 0, 22.34917, 55,70,Basic,Basic,0.55,0.55,0.35,0.35,1.336779,2.862563,1.787247,1.084786,-0.1671611,2.378615,3.201876,0.5399614,0,
117, 2, 0, 126.0315, 126.0315, 393.603, 3.402823E+38, 0, 26.92449, 4,123,Fire,Basic,0.55,0.55,0.35,0.35,6.1552,9.111727,-1.491906,0.230684,-0.1115835,2.39566,0.4336109,0.3490187,0,
118, 2, 0, 120.8737, 120.8737, 410.2609, 3.402823E+38, 0, 20.04955, 10,39,Basic,Basic,0.55,0.55,0.35,0.35,0.2222951,2.501456,-0.4175539,0.3883677,3.513767,3.948668,-2.430452,0.2304352,0,
119, 2, 0, 130.6459, 130.6459, 379.8068, 3.402823E+38, 0, 16.84068, 181,281,Basic,Basic,0.55,0.55,0.35,0.35,-0.6037111,2.334061,-0.02786309,0.4680045,3.228075,3.792714,-0.1556656,0.3188365,0,
120, 2, 0, 119.6178, 119.6178, 414.5324, 3.402823E+38, 0, 34.63551, 66,56,Basic,Basic,0.55,0.55,0.35,0.35,0.3806015,2.541866,-2.761503,0.1236124,-2.795647,1.756451,-1.081776,0.2778411,0,
121, 2, 0, 116.6057, 116.6057, 425.1493, 3.402823E+38, 0, 19.45915, 87,40,Basic,Basic,0.55,0.55,0.35,0.35,-0.2461394,2.398416,-2.394629,0.1481317,3.239722,3.798958,-0.7472972,0.2917859,0,
122, 2, 0, 129.1566, 129.1566, 384.1525, 3.402823E+38, 0, 26.55975, 76,202,Basic,Basic,0.55,0.55,0.35,0.35,-1.884691,2.177181,-2.360281,0.1506591,-1.15065,2.105799,-0.2238967,0.3155552,0,
123, 2, 0, 122.4543, 122.4543, 405.0082, 3.402823E+38, 0, 31.73049, 30,299,Basic,Fire,0.55,0.55,0.35,0.35,-1.229853,2.245145,-1.156625,0.2716427,-2.085137,1.892554,-1.841918,0.2494836,0,
124, 2, 0, 127.3492, 127.3492, 389.5623, 3.402823E+38, 0, 24.6853, 57,206,Basic,Basic,0.55,0.55,0.35,0.35,1.105907,2.771427,-0.4799365,0.3768905,0.0681783,2.45205,0.7674122,0.3676383,0,
125, 2, 0, 125.3118, 125.3118, 395.8458, 3.402823E+38, 0, 25.33062, 151,68,Acid,Basic,0.55,0.55,0.35,0.35,5.44801,7.455818,0.8738623,0.715534,-0.5591085,2.263484,-2.791887,0.219877,0,
126, 2, 0, 124.9115, 124.9115, 397.1042, 3.402823E+38, 0, 19.96105, 39,222,Basic,Basic,0.55,0.55,0.35,0.35,-1.701005,2.194093,-2.761503,0.1236124,1.641184,3.033107,0.3148606,0.3426649,0,
127, 2, 0, 120.4006, 120.4006, 411.8595, 3.402823E+38, 0, 32.78172, 57,66,Basic,Basic,0.55,0.55,0.35,0.35,-0.49875,2.351808,-2.761503,0.1236124,-1.43703,2.035993,0.6334478,0.3600296,0,
128, 2, 0, 129.2024, 129.2024, 384.0174, 3.402823E+38, 0, 27.83202, 97,198,Acid,Basic,0.55,0.55,0.35,0.35,-1.286688,2.238342,0.4645161,0.5909244,-1.283397,2.072931,-0.7001305,0.2938287,0,
129, 2, 0, 129.1909, 129.1909, 384.0515, 3.402823E+38, 0, 32.72408, 251,56,Basic,Basic,0.55,0.55,0.35,0.35,0.3806015,2.541866,1.787247,1.084786,-2.795647,1.756451,-4.092353,0.1881479,0,
130, 2, 0, 121.7775, 121.7775, 407.2407, 3.402823E+38, 0, 31.64046, 32,36,Basic,Acid,0.55,0.55,0.35,0.35,-0.06041649,2.436509,0.3947448,0.5718236,-3.091245,1.705735,0.3345323,0.3437078,0,
131, 2, 0, 128.034, 128.034, 387.4948, 3.402823E+38, 0, 23.54463, 56,70,Basic,Basic,0.55,0.55,0.35,0.35,0.3806015,2.541866,1.440212,0.9280189,-0.1671611,2.378615,3.201876,0.5399614,0,
132, 2, 0, 131.5884, 131.5884, 377.1069, 3.402823E+38, 0, 25.0711, 208,247,Basic,Basic,0.55,0.55,0.35,0.35,1.027149,2.742524,-0.514126,0.3707392,0.05667403,2.448383,2.650418,0.4950835,0,
133, 2, 0, 129.9247, 129.9247, 381.8988, 3.402823E+38, 0, 21.50042, 48,293,Basic,Basic,0.55,0.55,0.35,0.35,1.738605,3.046465,4.313418,3.008421,0.7512634,2.684493,1.684237,0.4247965,0,
134, 2, 0, 133.09, 133.09, 372.8838, 3.402823E+38, 0, 25.45708, 172,208,Fire,Basic,0.55,0.55,0.35,0.35,2.403122,3.435215,2.843504,1.710437,-1.059258,2.128951,3.025866,0.5252609,0,
135, 2, 0, 129.0923, 129.0923, 384.3425, 3.402823E+38, 0, 28.69405, 114,56,Basic,Acid,0.55,0.55,0.35,0.35,0.3806015,2.541866,-2.394629,0.1481317,-2.795647,1.756451,-4.092353,0.1881479,0,
136, 2, 0, 127.6939, 127.6939, 388.519, 3.402823E+38, 0, 27.33312, 64,145,Basic,Basic,0.55,0.55,0.35,0.35,-1.229853,2.245145,1.787247,1.084786,-1.377628,2.050136,1.51669,0.4136725,0,
137, 2, 0, 123.5334, 123.5334, 401.4986, 3.402823E+38, 0, 28.23167, 64,59,Basic,Basic,0.55,0.55,0.35,0.35,0.3297178,2.528542,6.323817,5.40389,-0.5639305,2.262123,2.362983,0.4730683,0,
138, 2, 0, 129.9037, 129.9037, 381.9602, 3.402823E+38, 0, 31.42559, 62,7,Basic,Basic,0.55,0.55,0.35,0.35,0.8878072,2.693939,2.091302,1.240799,-3.025665,1.716704,-2.414014,0.2309352,0,
139, 2, 0, 121.0115, 121.0115, 409.7976, 3.402823E+38, 0, 19.06904, 271,119,Basic,Basic,0.55,0.55,0.35,0.35,-0.2504105,2.39758,0.7943249,0.6895603,3.724123,4.06719,-1.090127,0.2775048,0,
140, 2, 0, 130.3815, 130.3815, 380.5711, 3.402823E+38, 0, 22.47391, 39,64,Basic,Basic,0.55,0.55,0.35,0.35,-1.229853,2.245145,3.160802,1.947244,0.02925366,2.439675,-1.711169,0.2540478,0,
141, 2, 0, 129.2336, 129.2336, 383.9255, 3.402823E+38, 0, 23.94587, 285,75,Basic,Basic,0.55,0.55,0.35,0.35,-2.126878,2.157101,1.840569,1.11084,-0.9843362,2.148253,-0.1335842,0.3199077,0,
142, 2, 0, 121.1476, 121.1476, 409.3408, 3.402823E+38, 0, 26.55659, 140,38,Basic,Basic,0.55,0.55,0.35,0.35,-2.175987,2.153314,-1.29126,0.2544083,-1.067122,2.126942,-1.120316,0.276294,0,
143, 2, 0, 129.9002, 129.9002, 381.9704, 3.402823E+38, 0, 18.36991, 150,41,Fire,Basic,0.55,0.55,0.35,0.35,-0.1818861,2.41121,-0.3944249,0.3927076,3.002728,3.673819,-0.4887975,0.3032199,0,
144, 2, 0, 125.9134, 125.9134, 393.9694, 3.402823E+38, 0, 27.3464, 134,49,Basic,Basic,0.55,0.55,0.35,0.35,-2.126878,2.157101,1.840569,1.11084,-0.9843362,2.148253,-1.744747,0.2528637,0,
145, 2, 0, 127.2079, 127.2079, 389.9916, 3.402823E+38, 0, 24.03095, 5,104,Ice,Basic,0.55,0.55,0.35,0.35,0.05655783,2.462314,-0.1541101,0.440637,1.131319,2.826832,-0.6529067,0.2958933,0,
146, 2, 0, 128.8839, 128.8839, 384.959, 3.402823E+38, 0, 32.62093, 33,57,Basic,Basic,0.55,0.55,0.35,0.35,-1.679197,2.196204,2.296639,1.356757,-3.412942,1.654172,-0.7941301,0.2897765,0,
147, 2, 0, 129.7883, 129.7883, 382.2971, 3.402823E+38, 0, 25.06073, 66,103,Basic,Basic,0.55,0.55,0.35,0.35,-0.1874513,2.410086,-0.9377338,0.3021117,-1.43703,2.035993,-1.905169,0.2473203,0,
148, 2, 0, 124.7177, 124.7177, 397.7165, 3.402823E+38, 0, 22.4477, 102,92,Basic,Basic,0.55,0.55,0.35,0.35,-1.720619,2.192213,-2.531506,0.1384687,1.970024,3.175726,-2.071165,0.2417786,0,
149, 2, 0, 122.401, 122.401, 405.1832, 3.402823E+38, 0, 22.70701, 69,17,Basic,Basic,0.55,0.55,0.35,0.35,3.791897,4.717592,-1.428928,0.237888,-0.1115835,2.39566,-0.6089988,0.2978303,0,
150, 2, 0, 124.7677, 124.7677, 397.5582, 3.402823E+38, 0, 22.86606, 214,65,Basic,Basic,0.55,0.55,0.35,0.35,-1.286688,2.238342,0.4645161,0.5909244,1.131319,2.826832,1.51669,0.4136725,0,
151, 2, 0, 120.4829, 120.4829, 411.5806, 3.402823E+38, 0, 30.09868, 31,137,Basic,Basic,0.55,0.55,0.35,0.35,6.701364,10.57858,-0.4342882,0.3852564,0.654641,2.649817,-1.653042,0.2561175,0,
152, 2, 0, 120.0368, 120.0368, 413.0976, 3.402823E+38, 0, 24.39182, 39,42,Basic,Basic,0.55,0.55,0.35,0.35,0.2222951,2.501456,-3.477429,0.08673991,1.071671,2.803857,2.269092,0.4660809,0,
153, 2, 0, 129.6844, 129.6844, 382.6013, 3.402823E+38, 0, 22.49777, 39,170,Fire,Basic,0.55,0.55,0.35,0.35,-0.7580522,2.309558,2.529812,1.499372,0.1928134,2.492291,-1.064717,0.2785297,0,
154, 2, 0, 130.7113, 130.7113, 379.6181, 3.402823E+38, 0, 26.21023, 64,71,Basic,Basic,0.55,0.55,0.35,0.35,4.046632,5.041819,0.1083221,0.4993355,-3.671427,1.615334,-1.711169,0.2540478,0,
155, 2, 0, 128.8303, 128.8303, 385.1181, 3.402823E+38, 0, 11.01078, 68,285,Basic,Basic,0.55,0.55,0.35,0.35,-0.2527075,2.39713,0.8738623,0.715534,7.150628,6.365354,0.3544267,0.3447664,0,
156, 2, 0, 130.5416, 130.5416, 380.1079, 3.402823E+38, 0, 25.37048, 38,172,Basic,Basic,0.55,0.55,0.35,0.35,-2.673455,2.119714,-1.29126,0.2544083,-0.9286695,2.162786,0.465564,0.3507523,0,
157, 2, 0, 130.1274, 130.1274, 381.3085, 3.402823E+38, 0, 27.03929, 35,16,Basic,Basic,0.55,0.55,0.35,0.35,0.6596326,2.620977,-4.381582,0.05536775,-3.012076,1.718997,0.102344,0.3316396,0,
158, 2, 0, 129.9513, 129.9513, 381.8213, 3.402823E+38, 0, 27.08578, 39,216,Basic,Basic,0.55,0.55,0.35,0.35,-0.09563333,2.42902,1.400736,0.9115344,-1.62345,1.992721,0.01177675,0.3270736,0,
159, 2, 0, 129.1435, 129.1435, 384.1912, 3.402823E+38, 0, 26.13109, 107,197,Basic,Shock,0.55,0.55,0.35,0.35,0.07357436,2.466191,0.9895504,0.7549273,-1.329875,2.061633,-0.7369379,0.2922329,0,
160, 2, 0, 129.1098, 129.1098, 384.2907, 3.402823E+38, 0, 17.69765, 156,39,Basic,Basic,0.55,0.55,0.35,0.35,0.2222951,2.501456,-2.761503,0.1236124,2.465242,3.405005,-2.430452,0.2304352,0,
161, 2, 0, 130.9513, 130.9513, 378.9277, 3.402823E+38, 0, 23.48152, 46,22,Laser,Basic,0.55,0.55,0.35,0.35,0.7910441,2.662033,1.884399,1.132666,-1.431427,2.03732,-2.442336,0.2300747,0,
162, 2, 0, 119.0907, 119.0907, 416.3518, 3.402823E+38, 0, 20.34132, 183,272,Shock,Basic,0.55,0.55,0.35,0.35,1.467972,2.918892,-0.3944249,0.3927076,2.916241,3.629157,2.851827,0.511072,0,
163, 2, 0, 118.9469, 118.9469, 416.8513, 3.402823E+38, 0, 17.39834, 77,272,Basic,Basic,0.55,0.55,0.35,0.35,0.05655783,2.462314,-0.3944249,0.3927076,4.449233,4.499037,-1.841918,0.2494836,0,
164, 2, 0, 122.7168, 122.7168, 404.1489, 3.402823E+38, 0, 24.61797, 112,268,Basic,Basic,0.55,0.55,0.35,0.35,2.608972,3.580965,-3.731423,0.07647409,0.06150236,2.449921,-0.3928618,0.3076137,0,
165, 2, 0, 123.0029, 123.0029, 403.2164, 3.402823E+38, 0, 26.09684, 48,49,Acid,Basic,0.55,0.55,0.35,0.35,-2.126878,2.157101,0.03997971,0.4833717,-2.004531,1.909346,-4.106951,0.1878417,0,
166, 2, 0, 121.5157, 121.5157, 408.1109, 3.402823E+38, 0, 30.31134, 64,57,Blaster,Ice,0.55,0.55,0.35,0.35,0.07565796,2.466667,2.296639,1.356757,-1.606026,1.996695,-0.121493,0.3204962,0,
167, 2, 0, 129.7533, 129.7533, 382.3995, 3.402823E+38, 0, 20.01782, 68,13,Basic,Basic,0.55,0.55,0.35,0.35,2.143531,3.269384,-2.300779,0.1551381,0.8603396,2.724368,3.688813,0.5824541,0,
168, 2, 0, 121.1765, 121.1765, 409.2441, 3.402823E+38, 0, 15.82665, 221,115,Basic,Basic,0.55,0.55,0.35,0.35,1.933461,3.148633,2.091302,1.240799,3.99632,4.225127,0.6740275,0.3623149,0,
169, 2, 0, 131.3949, 131.3949, 377.6581, 3.402823E+38, 0, 21.57611, 175,271,Basic,Basic,0.55,0.55,0.35,0.35,-2.948117,2.104416,-1.436291,0.2370346,0.7887527,2.69811,-3.746634,0.1957047,0,
170, 2, 0, 126.9284, 126.9284, 390.8437, 3.402823E+38, 0, 23.79533, 49,205,Basic,Acid,0.55,0.55,0.35,0.35,-0.3155496,2.385035,0.8800686,0.7175984,-0.07710602,2.406326,0.2602853,0.3397915,0,
171, 2, 0, 127.8781, 127.8781, 387.9636, 3.402823E+38, 0, 26.0498, 226,299,Shock,Basic,0.55,0.55,0.35,0.35,-1.229853,2.245145,-1.156625,0.2716427,-0.4052607,2.307629,-1.841918,0.2494836,0,
172, 2, 0, 121.4426, 121.4426, 408.3546, 3.402823E+38, 0, 26.72326, 210,46,Acid,Basic,0.55,0.55,0.35,0.35,0.7910441,2.662033,1.727299,1.056136,-0.2209123,2.362302,-2.442336,0.2300747,0,
173, 2, 0, 129.3125, 129.3125, 383.6931, 3.402823E+38, 0, 14.81334, 48,39,Basic,Basic,0.55,0.55,0.35,0.35,0.2222951,2.501456,-1.628933,0.2157379,3.513767,3.948668,1.684237,0.4247965,0,
174, 2, 0, 128.4153, 128.4153, 386.3532, 3.402823E+38, 0, 23.52425, 82,70,Basic,Basic,0.55,0.55,0.35,0.35,1.396619,2.887831,1.787247,1.084786,-0.1671611,2.378615,3.201876,0.5399614,0,
175, 2, 0, 128.7894, 128.7894, 385.2394, 3.402823E+38, 0, 36.72047, 49,259,Basic,Basic,0.55,0.55,0.35,0.35,-0.1874513,2.410086,3.142946,1.933283,-3.717832,1.608597,-1.905169,0.2473203,0,
176, 2, 0, 118.2956, 118.2956, 419.1271, 3.402823E+38, 0, 12.60018, 31,189,Fire,Acid,0.55,0.55,0.35,0.35,0.05655783,2.462314,-2.281986,0.1565798,7.740685,6.805581,-0.003735662,0.3262993,0,
177, 2, 0, 122.5719, 122.5719, 404.6228, 3.402823E+38, 0, 19.41726, 54,40,Basic,Basic,0.55,0.55,0.35,0.35,-4.157841,2.057135,-2.394629,0.1481317,3.239722,3.798958,-0.7472972,0.2917859,0,
178, 2, 0, 130.3272, 130.3272, 380.7283, 3.402823E+38, 0, 23.2782, 125,205,Basic,Acid,0.55,0.55,0.35,0.35,-0.3155496,2.385035,3.064115,1.872555,-0.07710602,2.406326,0.2602853,0.3397915,0,
179, 2, 0, 127.9714, 127.9714, 387.6828, 3.402823E+38, 0, 27.91456, 68,73,Basic,Acid,0.55,0.55,0.35,0.35,-2.156235,2.154826,-1.428928,0.237888,-1.825767,1.947625,2.895784,0.5146231,0,
180, 2, 0, 124.7694, 124.7694, 397.553, 3.402823E+38, 0, 19.44557, 258,144,Basic,Basic,0.55,0.55,0.35,0.35,-2.35292,2.140406,-3.35997,0.09193843,2.615943,3.478273,2.520652,0.4850277,0,
181, 2, 0, 130.6829, 130.6829, 379.6999, 3.402823E+38, 0, 23.16649, 36,69,Basic,Acid,0.55,0.55,0.35,0.35,5.202932,6.951222,1.400736,0.9115344,-0.1115835,2.39566,0.5066715,0.3529976,0,
182, 2, 0, 128.8987, 128.8987, 384.9153, 3.402823E+38, 0, 21.62608, 174,60,Basic,Basic,0.55,0.55,0.35,0.35,-1.809144,2.183952,-0.3901495,0.3935149,0.7416935,2.681031,2.446208,0.4793458,0,
183, 2, 0, 127.4869, 127.4869, 389.1446, 3.402823E+38, 0, 29.9003, 235,36,Basic,Acid,0.55,0.55,0.35,0.35,-0.06041649,2.436509,0.7129077,0.6638792,-3.091245,1.705735,0.3345323,0.3437078,0,
184, 2, 0, 129.6971, 129.6971, 382.5639, 3.402823E+38, 0, 19.53329, 33,49,Basic,Basic,0.55,0.55,0.35,0.35,1.514,2.939481,1.840569,1.11084,1.466949,2.960607,-1.744747,0.2528637,0,
185, 2, 0, 133.958, 133.958, 370.4857, 3.402823E+38, 0, 23.93049, 54,49,Basic,Basic,0.55,0.55,0.35,0.35,-2.126878,2.157101,1.840569,1.11084,-0.9843362,2.148253,-1.744747,0.2528637,0,
186, 2, 0, 130.8613, 130.8613, 379.1864, 3.402823E+38, 0, 21.51238, 53,14,Basic,Basic,0.55,0.55,0.35,0.35,-2.307575,2.143607,-3.61447,0.08104208,0.48061,2.588877,-2.41945,0.2307696,0,
187, 2, 0, 128.6998, 128.6998, 385.5056, 3.402823E+38, 0, 23.24898, 31,289,Ice,Acid,0.55,0.55,0.35,0.35,5.202932,6.951222,-0.1947789,0.4321507,-0.1115835,2.39566,-1.335511,0.2678761,0,
188, 2, 0, 129.0636, 129.0636, 384.4274, 3.402823E+38, 0, 15.66049, 220,124,Basic,Basic,0.55,0.55,0.35,0.35,-0.8186204,2.300435,0.1136313,0.5005963,4.449233,4.499037,0.3544267,0.3447664,0,
189, 2, 0, 124.0081, 124.0081, 399.9741, 3.402823E+38, 0, 24.73153, 171,185,Basic,Laser,0.55,0.55,0.35,0.35,1.738605,3.046465,-0.01210329,0.4715323,-0.9817328,2.148929,-0.5471284,0.3005884,0,
190, 2, 0, 130.003, 130.003, 381.6706, 3.402823E+38, 0, 26.26855, 64,105,Basic,Basic,0.55,0.55,0.35,0.35,-1.01818,2.272215,3.160802,1.947244,-0.9817328,2.148929,-4.399152,0.1819204,0,
191, 2, 0, 123.1203, 123.1203, 402.8351, 3.402823E+38, 0, 23.19208, 65,54,Fire,Basic,0.55,0.55,0.35,0.35,-4.157841,2.057135,0.7388303,0.671958,1.337876,2.908251,0.565552,0.3562433,0,
